dexNum,id,form,move
7,SQUIRTLE,,DIG
7,SQUIRTLE,,TOXIC
7,SQUIRTLE,,DOUBLE_TEAM
7,SQUIRTLE,,HAZE
7,SQUIRTLE,,REFLECT
7,SQUIRTLE,,WATERFALL
7,SQUIRTLE,,REST
7,SQUIRTLE,,ROCK_SLIDE
7,SQUIRTLE,,SUBSTITUTE
7,SQUIRTLE,,SNORE
7,SQUIRTLE,,CURSE
7,SQUIRTLE,,PROTECT
7,SQUIRTLE,,MUD_SLAP
7,SQUIRTLE,,ZAP_CANNON
7,SQUIRTLE,,ICY_WIND
7,SQUIRTLE,,OUTRAGE
7,SQUIRTLE,,ENDURE
7,SQUIRTLE,,FALSE_SWIPE
7,SQUIRTLE,,SWAGGER
7,SQUIRTLE,,ATTRACT
7,SQUIRTLE,,SLEEP_TALK
7,SQUIRTLE,,RETURN
7,SQUIRTLE,,IRON_TAIL
7,SQUIRTLE,,HIDDEN_POWER
7,SQUIRTLE,,RAIN_DANCE
7,SQUIRTLE,,ROCK_SMASH
7,SQUIRTLE,,WHIRLPOOL
7,SQUIRTLE,,HAIL
7,SQUIRTLE,,FACADE
7,SQUIRTLE,,FOCUS_PUNCH
7,SQUIRTLE,,HELPING_HAND
7,SQUIRTLE,,BRICK_BREAK
7,SQUIRTLE,,SECRET_POWER
7,SQUIRTLE,,DIVE
7,SQUIRTLE,,WEATHER_BALL
7,SQUIRTLE,,ROCK_TOMB
7,SQUIRTLE,,MUDDY_WATER
7,SQUIRTLE,,IRON_DEFENSE
7,SQUIRTLE,,MUD_SHOT
7,SQUIRTLE,,WATER_PULSE
7,SQUIRTLE,,GYRO_BALL
7,SQUIRTLE,,BRINE
7,SQUIRTLE,,FLING
7,SQUIRTLE,,AURA_SPHERE
7,SQUIRTLE,,AQUA_TAIL
7,SQUIRTLE,,DRAGON_PULSE
7,SQUIRTLE,,ZEN_HEADBUTT
7,SQUIRTLE,,IRON_HEAD
7,SQUIRTLE,,ROUND
7,SQUIRTLE,,SCALD
7,SQUIRTLE,,WATER_PLEDGE
7,SQUIRTLE,,WORK_UP
7,SQUIRTLE,,CONFIDE
7,SQUIRTLE,,POWER_UP_PUNCH
7,SQUIRTLE,,LIQUIDATION
7,SQUIRTLE,,FLIP_TURN
7,SQUIRTLE,,TERA_BLAST
7,SQUIRTLE,,ICE_SPINNER
7,SQUIRTLE,,CHILLING_WATER
9,BLASTOISE,,ROAR
9,BLASTOISE,,HYPER_BEAM
9,BLASTOISE,,EARTHQUAKE
9,BLASTOISE,,SCARY_FACE
9,BLASTOISE,,CRUNCH
9,BLASTOISE,,HYDRO_CANNON
9,BLASTOISE,,SIGNAL_BEAM
9,BLASTOISE,,DARK_PULSE
9,BLASTOISE,,FOCUS_BLAST
9,BLASTOISE,,GIGA_IMPACT
9,BLASTOISE,,AVALANCHE
9,BLASTOISE,,FLASH_CANNON
9,BLASTOISE,,ROCK_CLIMB
9,BLASTOISE,,SMACK_DOWN
9,BLASTOISE,,BULLDOZE
9,BLASTOISE,,DRAGON_TAIL
9,BLASTOISE,,BODY_PRESS
9,BLASTOISE,,TERRAIN_PULSE
10,CATERPIE,,SNORE
10,CATERPIE,,BUG_BITE
10,CATERPIE,,ELECTROWEB
10,CATERPIE,,TERA_BLAST
11,METAPOD,,IRON_DEFENSE
12,BUTTERFREE,,TAKE_DOWN
12,BUTTERFREE,,DOUBLE_EDGE
12,BUTTERFREE,,PSYBEAM
12,BUTTERFREE,,HYPER_BEAM
12,BUTTERFREE,,SOLAR_BEAM
12,BUTTERFREE,,TOXIC
12,BUTTERFREE,,PSYCHIC
12,BUTTERFREE,,DOUBLE_TEAM
12,BUTTERFREE,,REFLECT
12,BUTTERFREE,,SWIFT
12,BUTTERFREE,,DREAM_EATER
12,BUTTERFREE,,FLASH
12,BUTTERFREE,,REST
12,BUTTERFREE,,SUBSTITUTE
12,BUTTERFREE,,THIEF
12,BUTTERFREE,,CURSE
12,BUTTERFREE,,PROTECT
12,BUTTERFREE,,GIGA_DRAIN
12,BUTTERFREE,,ENDURE
12,BUTTERFREE,,SWAGGER
12,BUTTERFREE,,ATTRACT
12,BUTTERFREE,,SLEEP_TALK
12,BUTTERFREE,,RETURN
12,BUTTERFREE,,SAFEGUARD
12,BUTTERFREE,,BATON_PASS
12,BUTTERFREE,,HIDDEN_POWER
12,BUTTERFREE,,RAIN_DANCE
12,BUTTERFREE,,SUNNY_DAY
12,BUTTERFREE,,PSYCH_UP
12,BUTTERFREE,,SHADOW_BALL
12,BUTTERFREE,,FACADE
12,BUTTERFREE,,SKILL_SWAP
12,BUTTERFREE,,SECRET_POWER
12,BUTTERFREE,,AIR_CUTTER
12,BUTTERFREE,,SILVER_WIND
12,BUTTERFREE,,SIGNAL_BEAM
12,BUTTERFREE,,AERIAL_ACE
12,BUTTERFREE,,ROOST
12,BUTTERFREE,,TAILWIND
12,BUTTERFREE,,U_TURN
12,BUTTERFREE,,AIR_SLASH
12,BUTTERFREE,,BUG_BUZZ
12,BUTTERFREE,,ENERGY_BALL
12,BUTTERFREE,,GIGA_IMPACT
12,BUTTERFREE,,DEFOG
12,BUTTERFREE,,OMINOUS_WIND
12,BUTTERFREE,,VENOSHOCK
12,BUTTERFREE,,ROUND
12,BUTTERFREE,,ACROBATICS
12,BUTTERFREE,,STRUGGLE_BUG
12,BUTTERFREE,,HURRICANE
12,BUTTERFREE,,DRAINING_KISS
12,BUTTERFREE,,CONFIDE
12,BUTTERFREE,,INFESTATION
12,BUTTERFREE,,POLLEN_PUFF
12,BUTTERFREE,,DUAL_WINGBEAT
13,WEEDLE,,BUG_BITE
13,WEEDLE,,ELECTROWEB
13,WEEDLE,,TERA_BLAST
14,KAKUNA,,IRON_DEFENSE
14,KAKUNA,,BUG_BITE
14,KAKUNA,,ELECTROWEB
14,KAKUNA,,TERA_BLAST
15,BEEDRILL,,SWORDS_DANCE
15,BEEDRILL,,TAKE_DOWN
15,BEEDRILL,,DOUBLE_EDGE
15,BEEDRILL,,PIN_MISSILE
15,BEEDRILL,,HYPER_BEAM
15,BEEDRILL,,SOLAR_BEAM
15,BEEDRILL,,TOXIC
15,BEEDRILL,,AGILITY
15,BEEDRILL,,DOUBLE_TEAM
15,BEEDRILL,,REFLECT
15,BEEDRILL,,FOCUS_ENERGY
15,BEEDRILL,,SWIFT
15,BEEDRILL,,FLASH
15,BEEDRILL,,REST
15,BEEDRILL,,SUBSTITUTE
15,BEEDRILL,,THIEF
15,BEEDRILL,,SNORE
15,BEEDRILL,,CURSE
15,BEEDRILL,,PROTECT
15,BEEDRILL,,SLUDGE_BOMB
15,BEEDRILL,,OUTRAGE
15,BEEDRILL,,GIGA_DRAIN
15,BEEDRILL,,ENDURE
15,BEEDRILL,,FALSE_SWIPE
15,BEEDRILL,,SWAGGER
15,BEEDRILL,,ATTRACT
15,BEEDRILL,,SLEEP_TALK
15,BEEDRILL,,RETURN
15,BEEDRILL,,HIDDEN_POWER
15,BEEDRILL,,SUNNY_DAY
15,BEEDRILL,,ROCK_SMASH
15,BEEDRILL,,FACADE
15,BEEDRILL,,BRICK_BREAK
15,BEEDRILL,,KNOCK_OFF
15,BEEDRILL,,ENDEAVOR
15,BEEDRILL,,SECRET_POWER
15,BEEDRILL,,AIR_CUTTER
15,BEEDRILL,,SILVER_WIND
15,BEEDRILL,,AERIAL_ACE
15,BEEDRILL,,IRON_DEFENSE
15,BEEDRILL,,ROOST
15,BEEDRILL,,TAILWIND
15,BEEDRILL,,U_TURN
15,BEEDRILL,,PAYBACK
15,BEEDRILL,,ASSURANCE
15,BEEDRILL,,TOXIC_SPIKES
15,BEEDRILL,,POISON_JAB
15,BEEDRILL,,X_SCISSOR
15,BEEDRILL,,GIGA_IMPACT
15,BEEDRILL,,DEFOG
15,BEEDRILL,,BUG_BITE
15,BEEDRILL,,OMINOUS_WIND
15,BEEDRILL,,VENOSHOCK
15,BEEDRILL,,ROUND
15,BEEDRILL,,ACROBATICS
15,BEEDRILL,,STRUGGLE_BUG
15,BEEDRILL,,ELECTROWEB
15,BEEDRILL,,DRILL_RUN
15,BEEDRILL,,CONFIDE
15,BEEDRILL,,INFESTATION
15,BEEDRILL,,THROAT_CHOP
15,BEEDRILL,,BRUTAL_SWING
15,BEEDRILL,,DUAL_WINGBEAT
15,BEEDRILL,,TERA_BLAST
16,PIDGEY,,FLY
16,PIDGEY,,TAKE_DOWN
16,PIDGEY,,DOUBLE_EDGE
16,PIDGEY,,TOXIC
16,PIDGEY,,AGILITY
16,PIDGEY,,DOUBLE_TEAM
16,PIDGEY,,REFLECT
16,PIDGEY,,SWIFT
16,PIDGEY,,REST
16,PIDGEY,,SUBSTITUTE
16,PIDGEY,,THIEF
16,PIDGEY,,SNORE
16,PIDGEY,,CURSE
16,PIDGEY,,PROTECT
16,PIDGEY,,MUD_SLAP
16,PIDGEY,,ENDURE
16,PIDGEY,,SWAGGER
16,PIDGEY,,STEEL_WING
16,PIDGEY,,ATTRACT
16,PIDGEY,,SLEEP_TALK
16,PIDGEY,,RETURN
16,PIDGEY,,HIDDEN_POWER
16,PIDGEY,,RAIN_DANCE
16,PIDGEY,,SUNNY_DAY
16,PIDGEY,,UPROAR
16,PIDGEY,,HEAT_WAVE
16,PIDGEY,,FACADE
16,PIDGEY,,SECRET_POWER
16,PIDGEY,,FEATHER_DANCE
16,PIDGEY,,AIR_CUTTER
16,PIDGEY,,AERIAL_ACE
16,PIDGEY,,ROOST
16,PIDGEY,,PLUCK
16,PIDGEY,,TAILWIND
16,PIDGEY,,U_TURN
16,PIDGEY,,AIR_SLASH
16,PIDGEY,,BRAVE_BIRD
16,PIDGEY,,DEFOG
16,PIDGEY,,OMINOUS_WIND
16,PIDGEY,,ROUND
16,PIDGEY,,WORK_UP
16,PIDGEY,,HURRICANE
16,PIDGEY,,CONFIDE
16,PIDGEY,,DUAL_WINGBEAT
16,PIDGEY,,TERA_BLAST
18,PIDGEOT,,HYPER_BEAM
18,PIDGEOT,,GIGA_IMPACT
19,RATTATA,,BODY_SLAM
19,RATTATA,,TAKE_DOWN
19,RATTATA,,DOUBLE_EDGE
19,RATTATA,,ICE_BEAM
19,RATTATA,,BLIZZARD
19,RATTATA,,COUNTER
19,RATTATA,,THUNDERBOLT
19,RATTATA,,THUNDER_WAVE
19,RATTATA,,THUNDER
19,RATTATA,,DIG
19,RATTATA,,TOXIC
19,RATTATA,,SCREECH
19,RATTATA,,DOUBLE_TEAM
19,RATTATA,,FOCUS_ENERGY
19,RATTATA,,SWIFT
19,RATTATA,,REST
19,RATTATA,,SUPER_FANG
19,RATTATA,,SUBSTITUTE
19,RATTATA,,THIEF
19,RATTATA,,SNORE
19,RATTATA,,CURSE
19,RATTATA,,REVERSAL
19,RATTATA,,PROTECT
19,RATTATA,,SLUDGE_BOMB
19,RATTATA,,MUD_SLAP
19,RATTATA,,ICY_WIND
19,RATTATA,,ENDURE
19,RATTATA,,SWAGGER
19,RATTATA,,ATTRACT
19,RATTATA,,SLEEP_TALK
19,RATTATA,,RETURN
19,RATTATA,,IRON_TAIL
19,RATTATA,,HIDDEN_POWER
19,RATTATA,,RAIN_DANCE
19,RATTATA,,SUNNY_DAY
19,RATTATA,,CRUNCH
19,RATTATA,,SHADOW_BALL
19,RATTATA,,ROCK_SMASH
19,RATTATA,,UPROAR
19,RATTATA,,FACADE
19,RATTATA,,TAUNT
19,RATTATA,,REVENGE
19,RATTATA,,ENDEAVOR
19,RATTATA,,SECRET_POWER
19,RATTATA,,COVET
19,RATTATA,,SHOCK_WAVE
19,RATTATA,,PLUCK
19,RATTATA,,U_TURN
19,RATTATA,,ASSURANCE
19,RATTATA,,ZEN_HEADBUTT
19,RATTATA,,GRASS_KNOT
19,RATTATA,,CHARGE_BEAM
19,RATTATA,,ROUND
19,RATTATA,,RETALIATE
19,RATTATA,,WORK_UP
19,RATTATA,,WILD_CHARGE
19,RATTATA,,CONFIDE
19,RATTATA,,TERA_BLAST
20,RATICATE,,SWORDS_DANCE
20,RATICATE,,ROAR
20,RATICATE,,HYPER_BEAM
20,RATICATE,,STRENGTH
20,RATICATE,,SCARY_FACE
20,RATICATE,,GIGA_IMPACT
20,RATICATE,,THROAT_CHOP
20,RATICATE,,STOMPING_TANTRUM
21,SPEAROW,,FLY
21,SPEAROW,,TAKE_DOWN
21,SPEAROW,,DOUBLE_EDGE
21,SPEAROW,,TOXIC
21,SPEAROW,,AGILITY
21,SPEAROW,,DOUBLE_TEAM
21,SPEAROW,,FOCUS_ENERGY
21,SPEAROW,,SWIFT
21,SPEAROW,,REST
21,SPEAROW,,TRI_ATTACK
21,SPEAROW,,SUBSTITUTE
21,SPEAROW,,THIEF
21,SPEAROW,,SNORE
21,SPEAROW,,CURSE
21,SPEAROW,,PROTECT
21,SPEAROW,,SCARY_FACE
21,SPEAROW,,MUD_SLAP
21,SPEAROW,,ENDURE
21,SPEAROW,,FALSE_SWIPE
21,SPEAROW,,SWAGGER
21,SPEAROW,,STEEL_WING
21,SPEAROW,,ATTRACT
21,SPEAROW,,SLEEP_TALK
21,SPEAROW,,RETURN
21,SPEAROW,,HIDDEN_POWER
21,SPEAROW,,RAIN_DANCE
21,SPEAROW,,SUNNY_DAY
21,SPEAROW,,UPROAR
21,SPEAROW,,HEAT_WAVE
21,SPEAROW,,FACADE
21,SPEAROW,,SECRET_POWER
21,SPEAROW,,FEATHER_DANCE
21,SPEAROW,,AIR_CUTTER
21,SPEAROW,,AERIAL_ACE
21,SPEAROW,,ROOST
21,SPEAROW,,PLUCK
21,SPEAROW,,TAILWIND
21,SPEAROW,,U_TURN
21,SPEAROW,,ASSURANCE
21,SPEAROW,,DEFOG
21,SPEAROW,,OMINOUS_WIND
21,SPEAROW,,ROUND
21,SPEAROW,,ECHOED_VOICE
21,SPEAROW,,WORK_UP
21,SPEAROW,,DRILL_RUN
21,SPEAROW,,CONFIDE
21,SPEAROW,,TERA_BLAST
22,FEAROW,,HYPER_BEAM
22,FEAROW,,GIGA_IMPACT
22,FEAROW,,THROAT_CHOP
23,EKANS,,BODY_SLAM
23,EKANS,,TAKE_DOWN
23,EKANS,,DOUBLE_EDGE
23,EKANS,,STRENGTH
23,EKANS,,EARTHQUAKE
23,EKANS,,DIG
23,EKANS,,TOXIC
23,EKANS,,SCREECH
23,EKANS,,DOUBLE_TEAM
23,EKANS,,HAZE
23,EKANS,,LEECH_LIFE
23,EKANS,,REST
23,EKANS,,ROCK_SLIDE
23,EKANS,,SUBSTITUTE
23,EKANS,,THIEF
23,EKANS,,SNORE
23,EKANS,,CURSE
23,EKANS,,SPITE
23,EKANS,,PROTECT
23,EKANS,,SCARY_FACE
23,EKANS,,SLUDGE_BOMB
23,EKANS,,MUD_SLAP
23,EKANS,,GIGA_DRAIN
23,EKANS,,ENDURE
23,EKANS,,SWAGGER
23,EKANS,,ATTRACT
23,EKANS,,SLEEP_TALK
23,EKANS,,RETURN
23,EKANS,,IRON_TAIL
23,EKANS,,HIDDEN_POWER
23,EKANS,,RAIN_DANCE
23,EKANS,,SUNNY_DAY
23,EKANS,,CRUNCH
23,EKANS,,BEAT_UP
23,EKANS,,TORMENT
23,EKANS,,FACADE
23,EKANS,,KNOCK_OFF
23,EKANS,,SECRET_POWER
23,EKANS,,ROCK_TOMB
23,EKANS,,MUD_SHOT
23,EKANS,,POISON_TAIL
23,EKANS,,PAYBACK
23,EKANS,,GASTRO_ACID
23,EKANS,,TOXIC_SPIKES
23,EKANS,,POISON_JAB
23,EKANS,,DARK_PULSE
23,EKANS,,AQUA_TAIL
23,EKANS,,SEED_BOMB
23,EKANS,,FIRE_FANG
23,EKANS,,GUNK_SHOT
23,EKANS,,VENOSHOCK
23,EKANS,,SLUDGE_WAVE
23,EKANS,,ACID_SPRAY
23,EKANS,,ROUND
23,EKANS,,BULLDOZE
23,EKANS,,SNARL
23,EKANS,,CONFIDE
23,EKANS,,INFESTATION
23,EKANS,,BRUTAL_SWING
23,EKANS,,PSYCHIC_FANGS
23,EKANS,,SCALE_SHOT
23,EKANS,,SKITTER_SMACK
23,EKANS,,LASH_OUT
23,EKANS,,TERA_BLAST
23,EKANS,,TRAILBLAZE
24,ARBOK,,HYPER_BEAM
24,ARBOK,,PAIN_SPLIT
24,ARBOK,,GIGA_IMPACT
24,ARBOK,,THUNDER_FANG
24,ARBOK,,ICE_FANG
24,ARBOK,,DRAGON_TAIL
24,ARBOK,,THROAT_CHOP
24,ARBOK,,STOMPING_TANTRUM
24,ARBOK,,BREAKING_SWIPE
25,PIKACHU,,PAY_DAY
25,PIKACHU,,STRENGTH
25,PIKACHU,,DIG
25,PIKACHU,,AGILITY
25,PIKACHU,,FOCUS_ENERGY
25,PIKACHU,,THIEF
25,PIKACHU,,ROCK_SMASH
25,PIKACHU,,BEAT_UP
25,PIKACHU,,FOCUS_PUNCH
25,PIKACHU,,BRICK_BREAK
25,PIKACHU,,KNOCK_OFF
25,PIKACHU,,ENDEAVOR
25,PIKACHU,,FAKE_TEARS
25,PIKACHU,,MUD_SHOT
25,PIKACHU,,POISON_TAIL
25,PIKACHU,,CALM_MIND
25,PIKACHU,,DRAINING_KISS
25,PIKACHU,,EERIE_IMPULSE
25,PIKACHU,,RISING_VOLTAGE
25,PIKACHU,,ALLURING_VOICE
25,PIKACHU,,UPPER_HAND
26,RAICHU,,HYPER_BEAM
26,RAICHU,,SAFEGUARD
26,RAICHU,,DRAIN_PUNCH
26,RAICHU,,FOCUS_BLAST
26,RAICHU,,GIGA_IMPACT
26,RAICHU,,DAZZLING_GLEAM
26,RAICHU,,SPEED_SWAP
26,RAICHU,,BRUTAL_SWING
27,SANDSHREW,,SWORDS_DANCE
27,SANDSHREW,,BODY_SLAM
27,SANDSHREW,,TAKE_DOWN
27,SANDSHREW,,DOUBLE_EDGE
27,SANDSHREW,,LOW_KICK
27,SANDSHREW,,COUNTER
27,SANDSHREW,,STRENGTH
27,SANDSHREW,,EARTHQUAKE
27,SANDSHREW,,DIG
27,SANDSHREW,,TOXIC
27,SANDSHREW,,AGILITY
27,SANDSHREW,,DOUBLE_TEAM
27,SANDSHREW,,SWIFT
27,SANDSHREW,,AMNESIA
27,SANDSHREW,,LEECH_LIFE
27,SANDSHREW,,REST
27,SANDSHREW,,ROCK_SLIDE
27,SANDSHREW,,SUPER_FANG
27,SANDSHREW,,SUBSTITUTE
27,SANDSHREW,,THIEF
27,SANDSHREW,,SNORE
27,SANDSHREW,,CURSE
27,SANDSHREW,,PROTECT
27,SANDSHREW,,MUD_SLAP
27,SANDSHREW,,SPIKES
27,SANDSHREW,,SANDSTORM
27,SANDSHREW,,ENDURE
27,SANDSHREW,,FALSE_SWIPE
27,SANDSHREW,,SWAGGER
27,SANDSHREW,,ATTRACT
27,SANDSHREW,,SLEEP_TALK
27,SANDSHREW,,RETURN
27,SANDSHREW,,SAFEGUARD
27,SANDSHREW,,IRON_TAIL
27,SANDSHREW,,METAL_CLAW
27,SANDSHREW,,HIDDEN_POWER
27,SANDSHREW,,SUNNY_DAY
27,SANDSHREW,,ROCK_SMASH
27,SANDSHREW,,FACADE
27,SANDSHREW,,FOCUS_PUNCH
27,SANDSHREW,,BRICK_BREAK
27,SANDSHREW,,KNOCK_OFF
27,SANDSHREW,,ENDEAVOR
27,SANDSHREW,,SECRET_POWER
27,SANDSHREW,,ROCK_TOMB
27,SANDSHREW,,SAND_TOMB
27,SANDSHREW,,AERIAL_ACE
27,SANDSHREW,,MUD_SHOT
27,SANDSHREW,,COVET
27,SANDSHREW,,GYRO_BALL
27,SANDSHREW,,FLING
27,SANDSHREW,,POISON_JAB
27,SANDSHREW,,X_SCISSOR
27,SANDSHREW,,EARTH_POWER
27,SANDSHREW,,SHADOW_CLAW
27,SANDSHREW,,ROCK_CLIMB
27,SANDSHREW,,STONE_EDGE
27,SANDSHREW,,STEALTH_ROCK
27,SANDSHREW,,HONE_CLAWS
27,SANDSHREW,,SMACK_DOWN
27,SANDSHREW,,ROUND
27,SANDSHREW,,BULLDOZE
27,SANDSHREW,,WORK_UP
27,SANDSHREW,,CONFIDE
27,SANDSHREW,,HIGH_HORSEPOWER
27,SANDSHREW,,THROAT_CHOP
27,SANDSHREW,,STOMPING_TANTRUM
27,SANDSHREW,,STEEL_ROLLER
27,SANDSHREW,,SCORCHING_SANDS
27,SANDSHREW,,TERA_BLAST
28,SANDSLASH,,PIN_MISSILE
